session_id	original_session_id
ses-session+hheise+M063+2021+02+25+01	ses-session_hheise_M063_2021-02-25_01
ses-session+hheise+M063+2021+02+26+01	ses-session_hheise_M063_2021-02-26_01
ses-session+hheise+M063+2021+02+27+01	ses-session_hheise_M063_2021-02-27_01
ses-session+hheise+M063+2021+02+28+01	ses-session_hheise_M063_2021-02-28_01
ses-session+hheise+M063+2021+03+01+01	ses-session_hheise_M063_2021-03-01_01
ses-session+hheise+M063+2021+03+02+01	ses-session_hheise_M063_2021-03-02_01
ses-session+hheise+M063+2021+03+03+01	ses-session_hheise_M063_2021-03-03_01
ses-session+hheise+M063+2021+03+04+01	ses-session_hheise_M063_2021-03-04_01
ses-session+hheise+M063+2021+03+05+01	ses-session_hheise_M063_2021-03-05_01
ses-session+hheise+M063+2021+03+06+01	ses-session_hheise_M063_2021-03-06_01
ses-session+hheise+M063+2021+03+07+01	ses-session_hheise_M063_2021-03-07_01
ses-session+hheise+M063+2021+03+10+01	ses-session_hheise_M063_2021-03-10_01
ses-session+hheise+M063+2021+03+14+01	ses-session_hheise_M063_2021-03-14_01
ses-session+hheise+M063+2021+03+17+01	ses-session_hheise_M063_2021-03-17_01
