session_id	original_session_id
ses-session+hheise+M033+2020+08+18+01	ses-session_hheise_M033_2020-08-18_01
ses-session+hheise+M033+2020+08+19+01	ses-session_hheise_M033_2020-08-19_01
ses-session+hheise+M033+2020+08+20+01	ses-session_hheise_M033_2020-08-20_01
ses-session+hheise+M033+2020+08+21+01	ses-session_hheise_M033_2020-08-21_01
ses-session+hheise+M033+2020+08+24+01	ses-session_hheise_M033_2020-08-24_01
ses-session+hheise+M033+2020+08+27+01	ses-session_hheise_M033_2020-08-27_01
ses-session+hheise+M033+2020+08+30+01	ses-session_hheise_M033_2020-08-30_01
ses-session+hheise+M033+2020+09+02+01	ses-session_hheise_M033_2020-09-02_01
ses-session+hheise+M033+2020+09+08+01	ses-session_hheise_M033_2020-09-08_01
ses-session+hheise+M033+2020+09+11+01	ses-session_hheise_M033_2020-09-11_01
