session_id	original_session_id
ses-session+hheise+M093+2021+07+08+01	ses-session_hheise_M093_2021-07-08_01
ses-session+hheise+M093+2021+07+09+01	ses-session_hheise_M093_2021-07-09_01
ses-session+hheise+M093+2021+07+10+01	ses-session_hheise_M093_2021-07-10_01
ses-session+hheise+M093+2021+07+18+01	ses-session_hheise_M093_2021-07-18_01
ses-session+hheise+M093+2021+07+19+01	ses-session_hheise_M093_2021-07-19_01
ses-session+hheise+M093+2021+07+20+01	ses-session_hheise_M093_2021-07-20_01
ses-session+hheise+M093+2021+07+21+01	ses-session_hheise_M093_2021-07-21_01
ses-session+hheise+M093+2021+07+24+01	ses-session_hheise_M093_2021-07-24_01
ses-session+hheise+M093+2021+07+27+01	ses-session_hheise_M093_2021-07-27_01
ses-session+hheise+M093+2021+07+30+01	ses-session_hheise_M093_2021-07-30_01
ses-session+hheise+M093+2021+08+02+01	ses-session_hheise_M093_2021-08-02_01
ses-session+hheise+M093+2021+08+08+01	ses-session_hheise_M093_2021-08-08_01
ses-session+hheise+M093+2021+08+11+01	ses-session_hheise_M093_2021-08-11_01
ses-session+hheise+M093+2021+08+15+01	ses-session_hheise_M093_2021-08-15_01
ses-session+hheise+M093+2021+08+17+01	ses-session_hheise_M093_2021-08-17_01
