session_id	original_session_id
ses-session+hheise+M069+2021+02+28+01	ses-session_hheise_M069_2021-02-28_01
ses-session+hheise+M069+2021+03+01+01	ses-session_hheise_M069_2021-03-01_01
ses-session+hheise+M069+2021+03+02+01	ses-session_hheise_M069_2021-03-02_01
ses-session+hheise+M069+2021+03+03+01	ses-session_hheise_M069_2021-03-03_01
ses-session+hheise+M069+2021+03+04+01	ses-session_hheise_M069_2021-03-04_01
ses-session+hheise+M069+2021+03+06+01	ses-session_hheise_M069_2021-03-06_01
ses-session+hheise+M069+2021+03+07+01	ses-session_hheise_M069_2021-03-07_01
ses-session+hheise+M069+2021+03+08+01	ses-session_hheise_M069_2021-03-08_01
ses-session+hheise+M069+2021+03+10+01	ses-session_hheise_M069_2021-03-10_01
ses-session+hheise+M069+2021+03+11+01	ses-session_hheise_M069_2021-03-11_01
ses-session+hheise+M069+2021+03+14+01	ses-session_hheise_M069_2021-03-14_01
ses-session+hheise+M069+2021+03+17+01	ses-session_hheise_M069_2021-03-17_01
ses-session+hheise+M069+2021+03+20+01	ses-session_hheise_M069_2021-03-20_01
ses-session+hheise+M069+2021+03+23+01	ses-session_hheise_M069_2021-03-23_01
